id_int,x,y
80,-2.162897032627825,43.28581565019693
81,-2.169192052616575,43.28606865179965
82,-2.175197093251509,43.28680545852966
83,-2.2039312044339225,43.30269485826308
84,-2.22801205722172,43.31033363458347
85,-2.2567014689038176,43.2944867132336
86,-2.018289292138383,43.27214965358473
87,-2.007008959588112,43.2785084892053
88,-1.986798047598414,43.27697156097648
89,-1.980611769602188,43.27030730624491
90,-1.976389722851756,43.27150321320363
91,-1.975337046947247,43.26961185100415
92,-2.050586082881597,43.27146782151296
93,-2.05240334008643,43.26791711133951
94,-2.056077354085159,43.26619161281386
95,-2.035323944098482,43.27109699685682
96,-2.032500927890108,43.27038881126222
97,-2.021330829509601,43.26921324205165
98,-2.433535979971226,43.09401088424929
99,-2.420746438600172,43.1068867643414
100,-2.416284768298978,43.11340156972608
101,-2.415558928990036,43.11605427603602
102,-2.4158298449779,43.11858600276421
103,-2.532882848317687,43.01417195791067
104,-2.525572134543619,43.01856331647536
105,-2.523300047159665,43.02037287408632
106,-2.512734278316703,43.02491189137289
107,-2.50629620520767,43.028819454587016
108,-2.506457585778107,43.0316567022293
109,-2.505763470070646,43.0370836730014
110,-2.498898226418842,43.048012789091
111,-2.49402359488436,43.054015613469005
112,-2.49245700626925,43.06083437669857
113,-2.491144872501664,43.06357503634172
114,-2.481508752878303,43.06302750978233
115,-2.477502656626672,43.06765580065986
116,-2.472486166486653,43.071153686768426
117,-2.466279696210551,43.07441168037685
118,-2.447864968126762,43.08010542344418
119,-2.467129197265558,43.07560427974472
120,-2.471595813137461,43.0718519579077
121,-2.47746420577214,43.06784472723946
122,-2.489358410937148,43.064260453798646
123,-2.492727690209366,43.060772542756425
124,-2.494332045501015,43.05383687907397
125,-2.49826986459725,43.04828018286578
126,-2.504118214331868,43.03864341092903
127,-2.504732220667153,43.035566388920415
128,-2.506367322602349,43.02913493382229
129,-2.51281912168734,43.02504732658501
130,-2.523398085333556,43.020391292278056
131,-2.525805368572687,43.0185552781232
132,-2.422292956398578,43.122779023439605
133,-2.419684204244464,43.10744868424253
134,-1.979614277009036,43.32039913683784
135,-2.0037359600743474,43.30235083809959
136,-2.006343219664006,43.30502082378884
137,-2.008416452806431,43.30718187223431
138,-2.0069895569693665,43.31227500195036
139,-2.0019293829303835,43.31480621889056
140,-1.9874660197952572,43.31545346451378
141,-2.261371935788076,43.1855346447015
142,-2.25434166639119,43.2080816736744
143,-2.256828817677876,43.21919153955796
144,-2.2585748512380546,43.2254790743633
145,-2.256137013324961,43.2335583714295
146,-2.25702363713454,43.24065973870538
147,-2.260350371197648,43.25480945101542
148,-2.2658177600192744,43.25501576006752
149,-2.2712206643611323,43.26373068937756
150,-2.271766402358228,43.26859661236933
151,-2.318189487464686,43.17534289993554
152,-2.312878031535904,43.17611253907443
153,-2.3090653819723848,43.17707108647644
154,-2.2905931289216737,43.17423862330689
155,-2.27943837967575,43.17596084164032
156,-2.270924517398329,43.17904052691238
157,-2.26785923375902,43.18122709440579
158,-2.27171808308517,43.268515263976845
159,-2.271312384290934,43.26327204237853
160,-2.2665805415922056,43.25510169430832
161,-2.260461129247493,43.254819171695125
162,-2.2553984445854063,43.23858712458137
163,-2.2555248404107475,43.23124021133378
164,-2.259271758351783,43.22690631473094
165,-2.257272651354365,43.21711435842538
166,-2.25463916876129,43.207912524666966
167,-2.2627711953566885,43.18583181925174
168,-2.2680058033030512,43.181318078928975
169,-2.271021337298981,43.17917621388576
170,-2.2799154359523937,43.17619796678117
171,-2.2906043890751264,43.1743287398971
172,-2.305287526323512,43.17495011886621
173,-2.308534835713239,43.178292516754944
174,-2.312839103578825,43.17629239880162
175,-1.9775327241985927,43.31656267706511
176,-1.98208195072252,43.319592721609766
177,-2.002871896861321,43.31448127669487
178,-2.0092497316713365,43.31129511264319
179,-2.008606645438753,43.30685936153231
180,-1.977532724198593,43.31656267706511
181,-1.984274474311394,43.31753219662991
182,-1.987861007663976,43.28719203607592
183,-1.990788500865206,43.2912879187836
184,-1.991999388424477,43.294846350117936
185,-1.991181697936534,43.29956647313685
186,-1.990401422962101,43.30201779938714
187,-1.992236785973035,43.30435713014786
188,-1.992595424775265,43.307277725011176
189,-1.9910463998079,43.30998340666592
190,-1.989749738252534,43.310845389239866
191,-1.987112423606969,43.31446885221917
192,-1.986883747796811,43.28517538938656
193,-1.977122005667367,43.26751177401454
194,-1.978689299916831,43.26515759919819
195,-1.981367516811709,43.267846810668736
196,-1.983059553903276,43.270572216918325
197,-1.986997814888323,43.27755862116419
198,-1.9018513150999663,43.31247536729305
199,-1.904500226145646,43.31191548526719
200,-1.905601856795582,43.31168291338518
201,-1.9083778552731068,43.31090805164461
202,-1.911123935224776,43.31111431798715
203,-1.912739289063152,43.31180501679582
204,-1.9118987578881712,43.31330075867752
205,-1.910939282928497,43.31385890347215
206,-1.9078744442059417,43.314919209851226
207,-1.9067673373770704,43.31614223509375
208,-1.907898757527469,43.31769279697969
209,-1.909550152779808,43.31637590368605
210,-1.9112448625810683,43.31746357328606
211,-2.257487357428084,43.29575244566374
212,-2.2554358988923067,43.29414531577033
213,-2.2244200385652038,43.309661012152745
214,-2.204276507509754,43.30268825664226
215,-2.1748784750922843,43.28666809315569
216,-2.169489067861358,43.28598076396782
217,-2.1615561333573337,43.285625738897664
218,-2.150096613883022,43.28184031636493
219,-2.137691637862568,43.27267093430653
220,-2.124880686777767,43.27661665563577
221,-2.116490167569666,43.27732653820734
222,-1.974081187074012,43.29155347991601
223,-1.9800881567573825,43.29058970160965
224,-1.9735370691533445,43.29165665127942
225,-1.9704731941354727,43.29279068643096
226,-1.97951017822709,43.30819722595526
227,-1.992250303517031,43.30428521379824
228,-1.990801667277097,43.30241752696294
229,-1.99140300969935,43.29885707426837
230,-1.99206250430933,43.29475686189465
231,-1.990621608868104,43.29094427685016
232,-1.987629535900534,43.287027907218736
233,-1.98714389169269,43.28509665327375
234,-1.989605502689819,43.28307441285856
235,-1.98708511609004,43.27749636303169
236,-1.983942685725365,43.272299921385546
237,-1.980611769602188,43.27030730624491
238,-1.976389722851756,43.27150321320363
239,-1.975337046947247,43.26961185100415
240,-1.981457,43.322347
241,-1.982188836045878,43.31614498393865
242,-1.989772856294296,43.31391610048193
243,-1.990420421342135,43.31055416567535
244,-1.991286603355246,43.3096253485258
245,-1.992173864634313,43.30816544926345
246,-1.99274693218856,43.30706295316855
247,-1.982999229636107,43.31931274112328
248,-1.9798452843101344,43.30880351193278
249,-1.970567543749704,43.29304366017031
250,-2.116697438609861,43.27748121545183
251,-2.1250529443717583,43.27663598244553
252,-2.1377473992281613,43.27308556183064
253,-2.150095235134496,43.28193935552405
254,-2.162897032627825,43.28581565019693
255,-2.169192052616575,43.28606865179965
256,-2.175197093251509,43.28680545852966
257,-2.2039312044339225,43.30269485826308
258,-2.22801205722172,43.31033363458347
259,-2.2567014689038176,43.2944867132336
260,-2.002871896861321,43.31448127669487
261,-2.0092497316713365,43.31129511264319
262,-2.008606645438753,43.30685936153231
263,-2.006813584129013,43.30490785174174
264,-2.16089064291481,43.28292851635308
265,-1.977532724198593,43.31656267706511
266,-1.957796717847506,43.30241867631543
267,-1.960634530438736,43.30374113862316
268,-1.963674145882076,43.30480423074263
269,-1.9659572544698931,43.30685989583994
270,-1.966592463693142,43.308666521700125
271,-1.967249947972919,43.30988805743442
272,-1.972122596381683,43.311228590182616
273,-1.975459711561634,43.30342468411287
274,-1.977338,43.30529
275,-1.979512,43.308347
276,-1.979303696287893,43.31390418548204
277,-1.978924,43.317736
278,-1.975754315219734,43.26750853912737
279,-1.973554668332729,43.26788501765894
280,-1.968423056306524,43.2660289491016
281,-1.964962670444188,43.26663700600211
282,-1.955322177751303,43.26979997785048
283,-1.953920724923458,43.27608129587144
284,-1.952390396503925,43.27836342824767
285,-1.95055497943572,43.28046265095848
286,-1.949389304170437,43.28302722469135
287,-1.948208617162059,43.287887782373865
288,-1.95146009973148,43.29162746965388
289,-1.953861658427305,43.29535028716148
290,-1.954591301413527,43.29737395286509
291,-1.955968904016681,43.29899833049844
292,-1.968261959571079,43.31056351847221
293,-1.96681452827308,43.30865952358699
294,-1.9660575578476325,43.30676175400462
295,-1.963577054311819,43.30471330666688
296,-1.956127915620711,43.299071817398485
297,-1.954580055080445,43.2973108190125
298,-1.953896474714941,43.295476667765016
299,-1.951801177752983,43.291864711636336
300,-1.949387599788384,43.28312625806467
301,-1.950937446921747,43.28043914627109
302,-1.952201854336525,43.27857780830769
303,-1.954179637311909,43.27607465912306
304,-1.954513916787042,43.2723858818386
305,-1.956181836227491,43.26924954872153
306,-1.965023049817705,43.26670958825543
307,-1.973635766214766,43.268191897885885
308,-1.980865093020795,43.32156285370168
309,-1.982779339409825,43.31696963907977
310,-1.980298506733792,43.312670450057134
311,-1.979845284310134,43.30880351193277
312,-1.975125282862602,43.30278237315749
313,-1.971779054474113,43.311126453501
314,-2.16089064291481,43.28292851635308
315,-2.3090653819723848,43.17707108647644
316,-2.2905931289216737,43.17423862330689
317,-2.27943837967575,43.17596084164032
318,-2.270924517398329,43.17904052691238
319,-2.26785923375902,43.18122709440579
320,-2.262768556629488,43.17991574063968
321,-2.258748376582265,43.17760257851692
322,-2.236180526194761,43.17877781655185
323,-2.20487547211968,43.17427830587391
324,-2.195394834603597,43.170132907387554
325,-2.1773544407072105,43.16775344084118
326,-2.17414548438928,43.16487584014418
327,-2.166920552448135,43.1642651682645
328,-2.162653906524348,43.16412596395354
329,-2.161680909801806,43.159715550823606
330,-2.161519032187006,43.15266369471018
331,-2.1597033067229896,43.146049930202814
332,-2.159981173948552,43.14012687355098
333,-2.160558871971676,43.13744770891781
334,-2.1595261463742523,43.13384724460831
335,-2.152256082453901,43.12164622839715
336,-2.1393792972013688,43.1256022263417
337,-2.1370722280957333,43.12968200040011
338,-2.131801955780568,43.12939900241156
339,-2.128550456491058,43.1289420564799
340,-2.12063654343814,43.125261605980434
341,-2.092428135658689,43.12408682527381
342,-2.08744363703587,43.12612726919188
343,-2.0769352173818985,43.13330977675107
344,-2.0736649819826347,43.13492220275628
345,-2.073489220056077,43.139234031903634
346,-2.077640510302915,43.13464816152752
347,-2.0875161854919533,43.126208890299615
348,-2.092401821632906,43.12420367796819
349,-2.120527978378892,43.12511669587574
350,-2.12835351486488,43.128958565730855
351,-2.132379216406777,43.1294394002138
352,-2.13708388821534,43.12972711196133
353,-2.139441515707877,43.1255486659416
354,-2.152559144055599,43.1219546345716
355,-2.1595261463742523,43.13384724460831
356,-2.160388348115507,43.13732939636249
357,-2.159882812264096,43.14012615133384
358,-2.159511992450858,43.14565231801224
359,-2.161248728451045,43.15264370400741
360,-2.1610784982386604,43.15969312571404
361,-2.1627775216579543,43.16408184525717
362,-2.1667238736822414,43.164254731254815
363,-2.177427883053133,43.167780982925606
364,-2.1953929434189856,43.17027696881149
365,-2.2057847847028924,43.17436566405939
366,-2.236378162771336,43.17871610326056
367,-2.2586982930748905,43.17767429134582
368,-2.2626327847392664,43.1799508842925
369,-2.2680058033030512,43.181318078928975
370,-2.271021337298981,43.17917621388576
371,-2.2799154359523937,43.17619796678117
372,-2.2906043890751264,43.1743287398971
373,-2.305287526323512,43.17495011886621
374,-2.2767354459554263,43.177717706041136
375,-1.9243817447136595,43.22352716937038
376,-1.934493965447245,43.238191146836485
377,-1.9404967921613925,43.24288423472419
378,-1.9517474522713176,43.24832757089949
379,-1.950074908640048,43.261791967226266
380,-1.9687724198823329,43.265770969359416
381,-2.180262897312109,43.05409823210493
382,-2.202392302284432,43.046348349383855
383,-2.256420622127011,43.04378557992242
384,-2.273767215054298,43.06260908125267
385,-2.292291338377001,43.07716890360591
386,-2.320213852506729,43.08705439152696
387,-2.350156364966349,43.0880387872613
388,-2.379972940673882,43.09673179149669
389,-2.416284768298978,43.11340156972608
390,-2.459794742488375,43.1344342959419
391,-2.487417403452671,43.136506404591394
392,-2.545558487337819,43.13062885641289
393,-2.584046115976922,43.131630697270936
394,-1.977532724198593,43.31656267706511
395,-2.019532588338717,43.26609129141407
396,-2.024780643717868,43.22060024473242
397,-2.052970086521269,43.18520590428938
398,-2.073489220056077,43.139234031903634
399,-2.098534024014335,43.10090285616903
400,-2.125546967537293,43.09380961905269
401,-2.150673147786494,43.085885567675554
402,-2.164964494279978,43.06755790690276
403,-1.975754315219734,43.26750853912737
404,-1.973554668332729,43.26788501765894
405,-1.968423056306524,43.2660289491016
406,-1.964962670444188,43.26663700600211
407,-1.955322177751303,43.26979997785048
408,-1.953920724923458,43.27608129587144
409,-1.952390396503925,43.27836342824767
410,-1.95055497943572,43.28046265095848
411,-1.949389304170437,43.28302722469135
412,-1.979165925469747,43.31108457315988
413,-1.979303696287893,43.31390418548204
414,-1.978924,43.317736
415,-1.949387599788384,43.28312625806467
416,-1.950937446921747,43.28043914627109
417,-1.952201854336525,43.27857780830769
418,-1.954179637311909,43.27607465912306
419,-1.954513916787042,43.2723858818386
420,-1.956181836227491,43.26924954872153
421,-1.965023049817705,43.26670958825543
422,-1.973635766214766,43.268191897885885
423,-1.980865093020795,43.32156285370168
424,-1.982779339409825,43.31696963907977
425,-1.980298506733792,43.312670450057134
426,-1.979845284310134,43.30880351193277
427,-2.610376066210569,43.14993101189364
428,-2.584685491359466,43.13162401503631
429,-2.545473361154587,43.13050245147823
430,-2.459820045488959,43.13435337257817
431,-2.350033797411024,43.088011076675286
432,-2.290504645576241,43.0755189607697
433,-2.282585218066442,43.06785149403272
434,-2.252530445525272,43.04263462745056
435,-2.179137730268022,43.05283849267279
436,-2.164904802059231,43.06743140375456
437,-2.150502411467671,43.08579425231713
438,-2.124331666447625,43.09459274527234
439,-2.097732317684558,43.10110364662284
440,-2.071385364053656,43.13687575320986
441,-2.052536018000484,43.18621983262668
442,-2.025128738424494,43.22193588743995
443,-2.019480273161232,43.26627993735028
444,-2.318189487464686,43.17534289993554
445,-2.312878031535904,43.17611253907443
446,-2.3090653819723848,43.17707108647644
447,-2.2905931289216737,43.17423862330689
448,-2.27943837967575,43.17596084164032
449,-2.270924517398329,43.17904052691238
450,-2.26785923375902,43.18122709440579
451,-2.261371935788076,43.1855346447015
452,-2.25434166639119,43.2080816736744
453,-2.256828817677876,43.21919153955796
454,-2.2585748512380546,43.2254790743633
455,-2.256137013324961,43.2335583714295
456,-2.25702363713454,43.24065973870538
457,-2.259757014116801,43.253959185125225
458,-2.2361620099441564,43.25226428120602
459,-2.2367520701029813,43.260255249381416
460,-2.2348588594639,43.26582541093381
461,-2.22829615005074,43.2752000506668
462,-2.209437219559097,43.281203327445255
463,-2.1784862486956627,43.28328136078223
464,-2.1748784750922843,43.28666809315569
465,-2.169489067861358,43.28598076396782
466,-2.162897032627825,43.28581565019693
467,-2.169192052616575,43.28606865179965
468,-2.175197093251509,43.28680545852966
469,-2.209473024941928,43.28129361992188
470,-2.228532212743362,43.27504856636607
471,-2.235018464870626,43.26587150110018
472,-2.236815017652562,43.2601476149482
473,-2.2358519215901693,43.25243329654574
474,-2.2593467972792918,43.25426268438443
475,-2.2553984445854063,43.23858712458137
476,-2.2555248404107475,43.23124021133378
477,-2.259271758351783,43.22690631473094
478,-2.257272651354365,43.21711435842538
479,-2.25463916876129,43.207912524666966
480,-2.2627711953566885,43.18583181925174
481,-2.2680058033030512,43.181318078928975
482,-2.271021337298981,43.17917621388576
483,-2.2799154359523937,43.17619796678117
484,-2.2906043890751264,43.1743287398971
485,-2.305287526323512,43.17495011886621
486,-2.308534835713239,43.178292516754944
487,-2.312839103578825,43.17629239880162
488,-1.9753331638251517,43.26763983425846
489,-1.9674948206362344,43.2648139722727
490,-1.9500147066655629,43.26171037418551
491,-1.951698496250272,43.248309113210375
492,-1.940595468761804,43.24287614418439
493,-1.9345544377652963,43.23825474179129
494,-1.977532724198593,43.31656267706511
495,-2.16089064291481,43.28292851635308
496,-2.152559144055599,43.1219546345716
497,-2.182988157137315,43.12255416319588
498,-2.199703899782903,43.13407229846239
499,-2.2156054404646857,43.13281370098754
500,-2.233701211556524,43.13793395369928
501,-2.2322859424484927,43.14589364265467
502,-2.2379938769184986,43.15069529259478
503,-2.2449593582538885,43.15732390972328
504,-2.247826490640001,43.16424038952397
505,-2.2586982930748905,43.17767429134582
506,-2.2626327847392664,43.1799508842925
507,-2.26785923375902,43.18122709440579
508,-2.262768556629488,43.17991574063968
509,-2.258748376582265,43.17760257851692
510,-2.247399185442495,43.16397644349168
511,-2.245007223568514,43.1574322819634
512,-2.2383238984511724,43.150859574858345
513,-2.232345284536234,43.1460651303763
514,-2.233800808241472,43.13783556872985
515,-2.2152832904977946,43.13204608979025
516,-1.9083277348253151,43.31095259527432
517,-1.9056664088017172,43.31152145177303
518,-1.902616180154836,43.311771361042965
519,-1.903917893477862,43.30932564085167
520,-1.9086279653089748,43.30933466712799
521,-1.9117121794583845,43.311318014070594
522,-1.9114385610486944,43.31352148945813
523,-1.9078869349256156,43.3149103247283
524,-1.908181703553476,43.317731516141365
525,-1.909550152779808,43.31637590368605
526,-1.912338860719475,43.317663075256846
527,-1.916321922826624,43.31559385682672
528,-1.9718978360845676,43.30920057549824
529,-1.9753806780529009,43.30299176340375
530,-1.9680823233763969,43.30077408670618
531,-1.9685002399250529,43.29355629649913
532,-1.970567543749704,43.29304366017031
533,-1.974081187074012,43.29155347991601
534,-1.9096372661918823,43.316331712263406
535,-1.9078137374189768,43.31761994989249
536,-1.9075733755183988,43.31520447525814
537,-1.9104902817806635,43.31414276783825
538,-1.9126550737721213,43.31168715885521
539,-1.979810103155116,43.29026306150234
540,-1.9735370691533445,43.29165665127942
541,-1.9704731941354727,43.29279068643096
542,-1.96799359865572,43.30091735707823
543,-1.9736082899697331,43.305010872254144
544,-1.9717790544741125,43.311126453501
545,-2.2627711953566885,43.18583181925174
546,-2.2680058033030512,43.181318078928975
547,-2.271021337298981,43.17917621388576
548,-2.2799154359523937,43.17619796678117
549,-2.2906043890751264,43.1743287398971
550,-2.305287526323512,43.17495011886621
551,-2.308534835713239,43.178292516754944
552,-2.312839103578825,43.17629239880162
553,-2.318189487464686,43.17534289993554
554,-2.4028173757986067,43.22792583350551
555,-2.4111555671306792,43.21753270863047
556,-2.416996805677828,43.21568065959452
557,-2.4553311385317804,43.18986416640584
558,-2.462962279672899,43.18692870039944
559,-2.4723907989244056,43.185243672436094
560,-2.4881597303328973,43.18016462742822
561,-2.41364207137223,43.21630284227775
562,-2.4111325906397982,43.21736150251147
563,-2.402560023535269,43.227798425258
564,-2.3181382728303537,43.175522688279685
565,-2.312878031535904,43.17611253907443
566,-2.3090653819723848,43.17707108647644
567,-2.2905931289216737,43.17423862330689
568,-2.27943837967575,43.17596084164032
569,-2.270924517398329,43.17904052691238
570,-2.26785923375902,43.18122709440579
571,-2.503359982275987,43.18572447959832
572,-2.4902612366064427,43.178994395446935
573,-2.473053655635133,43.18400408144223
574,-2.4645979232309863,43.18563969308463
575,-2.454802383116163,43.189816624484976
576,-2.417034768198218,43.21557279753003
577,-2.330735,43.0509115
578,-2.318462,43.088273
579,-2.203234,43.046174
580,-2.181019,43.052583
581,-2.0789084,43.1354047
582,-2.055641,43.189391
583,-2.020394,43.214729
584,-1.9720551,43.2669561
585,-1.976704,43.317669
586,-1.9172992,43.3188088
587,-1.8995674,43.3158311
588,-1.800192,43.339582
589,-1.8995674,43.3158311
590,-2.071245,42.911138
591,-1.974814,42.920606
592,-2.071245,42.911138
593,-2.071245,42.911138
594,-2.071245,42.911138
595,-2.2553984445854063,43.23858712458137
596,-2.2555248404107475,43.23124021133378
597,-2.259271758351783,43.22690631473094
598,-2.257272651354365,43.21711435842538
599,-2.25463916876129,43.207912524666966
600,-2.2627711953566885,43.18583181925174
601,-2.2680058033030512,43.181318078928975
602,-2.271021337298981,43.17917621388576
603,-2.2799154359523937,43.17619796678117
604,-2.2906043890751264,43.1743287398971
605,-2.305287526323512,43.17495011886621
606,-2.308534835713239,43.178292516754944
607,-2.312839103578825,43.17629239880162
608,-2.318189487464686,43.17534289993554
609,-2.3223917738795,43.172504377768426
610,-2.3298951389799023,43.16588510207136
611,-2.352128236000836,43.13290279639752
612,-2.3230543820305067,43.11136617513647
613,-2.316758564793145,43.09947845455506
614,-2.315422690614592,43.09143818628135
615,-2.3205673758991647,43.08841621825666
616,-2.3263118281731647,43.07882402751089
617,-2.317401103761375,43.08477743799477
618,-2.251236752090031,43.29176773221008
619,-2.2567014689038176,43.2944867132336
620,-2.265198770795364,43.28496984071205
621,-2.2675543313671795,43.277664284159
622,-2.271312384290934,43.26327204237853
623,-2.2665805415922056,43.25510169430832
624,-2.260461129247493,43.254819171695125
625,-2.256828817677876,43.21919153955796
626,-2.2585748512380546,43.2254790743633
627,-2.256137013324961,43.2335583714295
628,-2.25702363713454,43.24065973870538
629,-2.260350371197648,43.25480945101542
630,-2.2658177600192744,43.25501576006752
631,-2.2712206643611323,43.26373068937756
632,-2.2675313050965498,43.27752906900251
633,-2.2634778822284245,43.284580583331575
634,-2.2554358988923067,43.29414531577033
635,-2.3133135435324097,43.08336623932049
636,-2.3171300427595627,43.0848478592771
637,-2.320520779643385,43.087074224113806
638,-2.3133839056906584,43.08916576340479
639,-2.3110031077407696,43.08672915794123
640,-2.3167064107629955,43.09974828701484
641,-2.3229672608146834,43.11146471224206
642,-2.352126620119096,43.13305586797596
643,-2.330469632510075,43.165096052288646
644,-2.322183334127587,43.172440110251465
645,-2.3181382728303537,43.175522688279685
646,-2.312878031535904,43.17611253907443
647,-2.3090653819723848,43.17707108647644
648,-2.301785702310136,43.17346103847364
649,-2.2905931289216737,43.17423862330689
650,-2.27943837967575,43.17596084164032
651,-2.270924517398329,43.17904052691238
652,-2.26785923375902,43.18122709440579
653,-2.261371935788076,43.1855346447015
654,-2.25434166639119,43.2080816736744
655,-1.800192,43.339582
656,-1.8995674,43.3158311
657,-1.9172992,43.3188088
658,-1.976704,43.317669
659,-1.9720551,43.2669561
660,-2.020394,43.214729
661,-2.055641,43.189391
662,-2.0789084,43.1354047
663,-2.181019,43.052583
664,-2.203234,43.046174
665,-2.318462,43.088273
666,-1.800192,43.339582
667,-1.8995674,43.3158311
668,-1.9172992,43.3188088
669,-1.976704,43.317669
670,-1.9720551,43.2669561
671,-2.020394,43.214729
672,-2.055641,43.189391
673,-2.0789084,43.1354047
674,-2.181019,43.052583
675,-2.203234,43.046174
676,-2.318462,43.088273
677,-2.071245,42.911138
678,-2.330735,43.0509115
679,-2.318462,43.088273
680,-2.203234,43.046174
681,-2.181019,43.052583
682,-2.0789084,43.1354047
683,-2.055641,43.189391
684,-2.020394,43.214729
685,-1.9720551,43.2669561
686,-1.976704,43.317669
687,-1.9172992,43.3188088
688,-1.8995674,43.3158311
689,-2.330735,43.0509115
690,-2.318462,43.088273
691,-2.203234,43.046174
692,-2.181019,43.052583
693,-2.0789084,43.1354047
694,-2.055641,43.189391
695,-2.020394,43.214729
696,-1.9720551,43.2669561
697,-1.976704,43.317669
698,-1.9172992,43.3188088
699,-1.8995674,43.3158311
700,-1.974814,42.920606
701,-2.002336119855917,43.31481877211005
702,-2.00499718096989,43.31346427816506
703,-2.008864455650893,43.31148086735013
704,-2.00957594689024,43.30791227354797
705,-2.006861136529812,43.305016317878426
706,-2.0041553826966667,43.30233648197184
707,-2.004475479537131,43.3008535363189
708,-2.007518691349562,43.29794453676683
709,-2.0038067336872016,43.3010368066045
710,-2.003698978134939,43.30235051595049
711,-2.0065122905616497,43.30523839896318
712,-2.00864498381415,43.307535026144336
713,-2.008084056756131,43.31169921224482
714,-2.004639770592496,43.31345216372284
715,-2.002687392179626,43.31445265467112
716,-2.0003457050847517,43.315125550871855
717,-1.9872144871488624,43.31574838300048
718,-1.9834725983165016,43.3190288085008
719,-1.983913907076136,43.32214825459506
720,-1.983020987843707,43.31726893369526
721,-1.9872926535856104,43.3154969515851
722,-1.980481337847941,43.32091111623644
723,-2.00984048429091,43.296172776141326
724,-2.007499310678268,43.29762020857533
725,-1.9470834745292296,43.31737593272411
726,-1.9465444125763165,43.31788421958888
727,-1.9487052205537465,43.31844436716039
728,-1.9511611662537467,43.31977255513563
729,-1.9541892532552667,43.32010643504637
730,-1.9577882851482329,43.32022933356775
731,-1.9603273466467117,43.320315474581335
732,-1.9649740184420976,43.32120403579036
733,-1.9679908285852776,43.32221277831344
734,-1.9731322783153111,43.32376279286952
735,-1.976940968067096,43.32316661900888
736,-1.979822244635024,43.32050004061395
737,-1.9836659314405387,43.32222709081435
738,-1.9813021071350472,43.31976586609712
739,-1.9754863906356988,43.32238822371303
740,-1.975329253724388,43.32513315782915
741,-1.970415267882463,43.32544019613716
742,-1.9683333394940183,43.32383666046528
743,-1.9653923549503367,43.3212618474402
744,-1.9610684208405025,43.32025017389026
745,-1.958434046092606,43.31852437988898
746,-1.956291176025792,43.31835176919149
747,-1.9536891910520635,43.31762565022432
748,-1.9514156904362665,43.3171636120237
749,-1.9538102317569497,43.31632111861851
